secID,ticker,exchangeCD,ListSectorCD,ListSector,transCurrCD,secShortName,secFullName,listStatusCD,listDate,delistDate,equTypeCD,equType,exCountryCD,partyID,totalShares,nonrestFloatShares,nonrestfloatA,officeAddr,primeOperating
"600667.XSHG","600667","XSHG",1,"主板","CNY","太极实业","无锡市太极实业股份有限公司","L","1993-07-28",,"A","沪深A股","CHN",1173,1191274272,1191274272,1191274272,"江苏省无锡市芦村华清大桥南","化学纤维及制品、化纤产品、化纤机械及配件、纺织机械及配件、器材、通用设备、电机、汽车零配件的制造、加工，机械设备安装维修，纺织技术服务，化纤工程设计、开发。针纺织品、纺织原料制造、加工、销售；化工原料（危险品除外）、仪器仪表、机电产品、电子产品及通信设备（地面卫星接受设施除外）、建筑材料、塑料制品、金属材料（贵金属除外）销售。经营本企业或本企业成员企业生产、科研所需的原辅材料、机械设备、仪器仪表、零配件及相关技术的进口业务；经营本企业的进料加工和“三来一补”业务。"
"600668.XSHG","600668","XSHG",1,"主板","CNY","尖峰集团","浙江尖峰集团股份有限公司","L","1993-07-28",,"A","沪深A股","CHN",1174,344083828,343852204,343852204,"浙江省金华市婺江东路88号","水泥，水泥混凝土，预制构件，普通机械，辅助材料，通讯设备，嵌缝材料，仪器仪表，纸袋的制造、销售，经营进出口业务（详见外经贸厅批文），实业投资。"
"600671.XSHG","600671","XSHG",1,"主板","CNY","天目药业","杭州天目山药业股份有限公司","L","1993-08-23",,"A","沪深A股","CHN",1177,121778885,121720533,121720533,"浙江省杭州市临安市苕溪南路78号","制造：片剂,酒剂,擦剂,丸剂,酊剂,糖浆剂,滴眼剂,纸型剂,颗粒剂,口服液,铁皮石斛软胶囊,铁皮石斛含片,康源软胶囊；制造、加工：手表零件；经营进出口业务(具体经营范围按［1999］外经贸政审函字第268号批复文件)；含下属分支机构的经营范围。"
"600673.XSHG","600673","XSHG",1,"主板","CNY","东阳光科","广东东阳光科技控股股份有限公司","L","1993-09-17",,"A","沪深A股","CHN",1179,949566888,944712368,944712368,"广东省东莞市长安镇上沙村第五工业区","矿产资源的投资；氟化工的投资、研发；新能源相关产品及新型材料的投资、研发；项目投资；高纯铝、电极箔、亲水箔及亲水箔用涂料、铝电解电容器、软磁材料、电化工产品的研发和销售；货物进出口、技术进出口（国家限定公司经营或禁止进出口的商品和技术除外）（以上经营项目法律、法规或者国务院决定规定在登记前须报经有关部门审批而没审批的除外）（以上项目法律、法规禁止的除外；法律、行政法规限制的取得许可后方可经营）。"
"600674.XSHG","600674","XSHG",1,"主板","CNY","川投能源","四川川投能源股份有限公司","L","1993-09-24",,"A","沪深A股","CHN",1180,2201070240,2201070240,2201070240,"四川省成都市小南街23号","投资开发，经营管理的电力生产为主的能源项目；开发和经营新能源项目，电力配套产品及信息、咨询服务；投资经营铁路、交通系统自动化及智能控制产品。主要经营活动为水力和火力电力发电和销售、工业自动化控制设备等生产和销售。"
"600675.XSHG","600675","XSHG",1,"主板","CNY","中华企业","中华企业股份有限公司","L","1993-09-24",,"A","沪深A股","CHN",1181,1867059398,1867059398,1867059398,"上海市静安区华山路2号中华企业大厦","侨汇房、商品房设计、建造、买卖、租赁及调剂业务，各类商品住宅的配套服务，房屋装修及维修业务，建筑材料。【依法须经批准的项目，经相关部门批准后方可开展经营活动】。"
"600676.XSHG","600676","XSHG",1,"主板","CNY","交运股份","上海交运集团股份有限公司","L","1993-09-28",,"A","沪深A股","CHN",1182,862373924,862373924,862373924,"上海市恒丰路288号","公司核心业务包括运输与物流服务业、汽车零部件制造与汽车后服务业、水上旅游服务业三大主营板块。      汽车货物运输装卸，公路省(市)际旅客运输，二类货运代理，汽车修理，汽车机械配件制造、销售，工程机械及专用汽车制造、销售，钢材销售。公司拥有各类货运车3,000辆，实际运营物流配送仓储面积15万平方米，具有国际货代和航空货代资质、全国公路大件运输最高资质等资源；拥有省际长途汽车客运站9个，中高档长途客车约780辆，自营跨省市客运班线450条，是全国道路旅客运输一级企业；拥有各类国外引进的汽车零部件高精加工、检测和试验设备，自动变速箱换档机构、凸轮轴调节机构等汽车发动机核心零部件和汽车座椅骨架、座椅调角器等生产线，批量使用工业机器人进行加工，为国内主要整车厂商配套，并设有众多汽车维修、销售企业；拥有各类水上游览船19艘计3779客位，是上海规模最大的浦江游览企业。"
"600677.XSHG","600677","XSHG",1,"主板","CNY","航天通信","航天通信控股集团股份有限公司","L","1993-09-28",,"A","沪深A股","CHN",1183,416428086,398376939,398376939,"浙江省杭州市解放路138号航天通信大厦一号楼","煤炭的销售（《煤炭经营资格证》有效期至2016年6月30日），医疗器械经营（《中华人民共和国医疗器械经营企业许可证》有效期至2017年10月15日），航空器部件的维修、停车业务（限下属分支机构凭有效许可证经营）。通信产业投资；企业资产管理；通信产品开发，通信工程、通信设备代维，计算机网络服务(不含互联网上网服务场所经营）；轻纺产品及原辅材料、轻纺机械、器材设备及配件、针纺织品、百货、化工产品及原料、管材及管件的生产、销售，纸、纸浆、木材、橡胶、农产品（不含食品）、工艺品、建筑材料、金属材料、五金交电的销售，进出口贸易，实业投资开发，房地产开发经营（经审批设立房地产开发公司）。通讯设备、家用电器、机械设备、电子设备、医疗器械（限国产一类）、制冷设备、汽车零部件、电站设备及辅机、液压件、印刷电路板、工具模、环保产品、塑料制品的销售、维修及技术服务，仪器仪表的修理，经济技术咨询服务，计算机软件开发，网络工程设计以及硬件销售、维修，计算机系统集成，楼宇智能化系统、电子监控设备及系统、安全技术防范工程、防雷工程的设计、施工及技术服务，仓储服务，物业管理，房屋租赁服务，水电安装及维修，航天产品、航空航天通讯设备、电子产品、航天配套产品的研制、销售，航空器部件的设计、销售，技术咨询服务，设备租赁。"
"600678.XSHG","600678","XSHG",1,"主板","CNY","四川金顶","四川金顶(集团)股份有限公司","L","1993-10-08",,"A","沪深A股","CHN",1184,348990000,348990000,348990000,"四川省乐山市峨眉山市乐都镇","石灰岩开采、加工及销售（有效期至2043年10月11日）。碳酸钙复合材料生产、销售；建材销售；机械加工，汽车修理，普通货运，电力开发，科技开发、咨询服务；经营本企业自产产品技术的出口业务；经营本企业生产所需的原辅材料、仪器仪表、机械设备、零配件及技术的进出口业务（国家限定公司经营和国家禁止进出口的商品及技术除外）；经营进料加工和“三来一补”业务；销售矿产品（国家专项规定除外）；仓储服务。"
"600679.XSHG","600679","XSHG",1,"主板","CNY","金山开发","金山开发建设股份有限公司","L","1993-10-08",,"A","沪深A股","CHN",1185,353619662,353619662,182019662,"上海市闵行区吴中路369号15楼","房地产开发与经营，城市和绿化建设，旧区改造，商业开发，市政基础设施建设、物业、仓储、物流经营管理；生产销售自行车，助动车，两轮摩托车（FH100以下），童车，健身器材，自行车工业设备及模具；与上述产品有关的配套产品。"
"600680.XSHG","600680","XSHG",1,"主板","CNY","上海普天","上海普天邮通科技股份有限公司","L","1993-10-18",,"A","沪深A股","CHN",1186,382225337,382225337,257425337,"上海市徐汇区宜山路700号","开发、生产各类通信设备、元器件、计算机网络及外围设备；通信工程施工和安装；计算机信息系统集成；精密机械加工，技术咨询和技术服务；销售自产产品（涉及许可经营的凭许可证经营）；设计、生产和销售电子信息设备、终端打印设备（打印机、打印机芯）、商用销售终端、AFC自动售检票系统及设备、税控收款机产品、智能识别系统（二代身份证阅读器）；其他进出口贸易业务（不含进口商品分销业务）（涉及行政许可的凭许可证经营）。"
"600681.XSHG","600681","XSHG",1,"主板","CNY","万鸿集团","万鸿集团股份有限公司","L","1993-10-18",,"A","沪深A股","CHN",1187,251477550,246553727,246553727,"湖北省武汉市汉阳区阳新路特1号","对酒店业、制造业、商业、旅游业、房地产业的投资；房地产开发、房地产经营；室内外装饰装修；房屋租赁；园林绿化；商品房销售；物业管理；建筑材料及装饰材料的销售。（国家有专项规定的经营项目经审批后凭许可证件在核定的期限内方可经营）。"
"600682.XSHG","600682","XSHG",1,"主板","CNY","南京新百","南京新街口百货商店股份有限公司","L","1993-10-18",,"A","沪深A股","CHN",1188,358321685,357960185,357960185,"江苏省南京市白下区中山南路1号","许可经营项目：预包装食品、散装食品（炒货、蜜饯、糕点、茶叶）、保健食品、冷热饮品销售；中餐制售；音像制品、卷烟、雪茄烟、烟丝、罚没国外烟草制品零售。      一般经营项目：百货、化妆品、纺织品、针织品、服装、鞋帽、眼镜（不含角膜接触镜及护理液）、钟表、玉器、珠宝、金银制品、乐器、体育用品、文化办公用品、五金交电、电脑软、硬件及耗材、照相器材、电器机械及器材、普通机械、电子产品及通信设备、工艺美术品、自行车、电动车、汽车配件、化工产品、劳保用品、金属材料、木材、建筑材料、橡胶及制品、汽车（不含小轿车）销售；设计、制作、代理、发布国内各类广告（凭许可证经营除外）；房屋销售、租赁；物业管理；经营各类商品和技术的进出口业务（国家限定公司经营或禁止进出口的商品及技术除外）；停车场服务；儿童室内软体游乐场。"
"600683.XSHG","600683","XSHG",1,"主板","CNY","京投银泰","京投银泰股份有限公司","L","1993-10-25",,"A","沪深A股","CHN",1189,740777597,740777597,740777597,"北京市朝阳区建国门外大街2号C座17层","客运汽车出租及汽车保养（限分支机构经营）。房地产开发、经营及租赁。家用电器及日用品的批发、零售。自营和代理货物和技术的进出口，但国家限制或禁止进出口的货物和技术除外；技术咨询、房地产咨询、实业投资及咨询。"
